name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
BachChoralHarmony,V2,5665.0,0.4542,0.0608,1.0,207.0,52.6953,47.0,37.0594,0.9684,0.9377,25.0,50.0,0.0769,0.0769,0.0502,0.0502,0.0666,0.0666,4.8573,0.0027,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4542,0.0608,1.0,207.0,52.6953,47.0,37.0594,0.9684,0.9377,25.0,50.0,0.0769,0.0769,0.0502,0.0502,0.0666,0.0666,4.8573,0.0027,SVC,0.5094134266827547,0.5056047018173381,0.5073856457983364,0.5079038636537497,0.5084563122080841,0.5086845315080338,0.5086334917322861,0.5065539958938609,0.5087101141047595
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,DecisionTree,0.4480247003704118,0.4432731627218101,0.4435652400478145,0.4411276957112093,0.4450095246232862,0.4418428194041415,0.4433277189490324,0.4320499333873723,0.4393810352705553
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,LogisticRegression,0.5087623689744346,0.5087741870523702,0.5108756873322924,0.511227147552939,0.5110257006428023,0.5112152841323649,0.5103288704057933,0.5091938944311208,0.510201573193075
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,KNN,0.4656878478029178,0.4600778072732061,0.4652313725439684,0.4646753142744453,0.4640429196352877,0.4626848090300195,0.4647422282025024,0.4624564001156354,0.4640874657309093
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,RandomForest,0.4790664011542021,0.4737662192540122,0.4781731899748384,0.4799390647762909,0.4800037067497541,0.4821683506447283,0.4735991016297166,0.4711257459937888,0.4817623328776144
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,AdaBoost,0.0598667636023817,0.0576328576587654,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4021,0.0561,1.0,204.0,53.2855,48.0,37.0218,0.9266,0.8455,25.0,50.5,0.0573,0.0573,0.0362,0.0362,0.0481,0.0481,4.8644,0.0026,SVC,0.507323436324733,0.5052183793553484,0.5053974133873531,0.5061901798569624,0.5059984824931346,0.5062631269986269,0.5052394686936704,0.5055891902518378,0.5065291356618822
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,DecisionTree,0.4345599632879598,0.4313809037611844,0.4360871670538155,0.4334455016017795,0.4346519916613379,0.430397789716781,0.4341738355991782,0.4293779954589692,0.4322619867667021
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,LogisticRegression,0.5086315765836535,0.507914254502919,0.5079706610478207,0.5077199636094692,0.5080540046183688,0.5091825949969027,0.5092582612208943,0.5090482825758345,0.5085945450916232
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,KNN,0.4683277322782073,0.4639223001559952,0.4643405135198177,0.4665939710478275,0.4661139737343699,0.4668902789594055,0.4692355585802946,0.462574171811476,0.4672815845974924
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,RandomForest,0.4707867589359689,0.4693770076870852,0.4723896010123951,0.4716256918517803,0.473712105473031,0.4751062267639609,0.4691238550841575,0.4788770479946969,0.4741186495664903
BachChoralHarmony,V2,5665.0,0.3569,0.0533,1.0,207.0,52.8938,47.0,37.0651,0.9454,0.9094,25.0,51.0,0.0579,0.0579,0.0425,0.0425,0.0566,0.0566,4.8638,0.0025,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
